n,t,p_value,seed,type
500,1450,0.216,334,off-target
500,1450,0.812,334,target
500,0,0.407,335,off-target
500,0,0.818,335,target
500,1450,0.871,335,off-target
500,1450,0.612,335,target
500,0,0.535,336,off-target
500,0,0.571,336,target
500,1450,0.249,336,off-target
500,1450,0.837,336,target
500,0,0.242,337,off-target
500,0,0.372,337,target
500,1450,0.176,337,off-target
500,1450,0.821,337,target
500,0,0.16,338,off-target
500,0,0.825,338,target
500,1450,0.392,338,off-target
500,1450,0.732,338,target
500,0,0.477,339,off-target
500,0,0.754,339,target
500,1450,0.299,339,off-target
500,1450,0.063,339,target
500,0,0.522,340,off-target
500,0,0.262,340,target
500,1450,0.073,340,off-target
500,1450,0.391,340,target
500,0,0.976,341,off-target
500,0,0.468,341,target
500,1450,0.962,341,off-target
500,1450,0.674,341,target
500,0,0.664,342,off-target
500,0,0.008,342,target
500,1450,0.237,342,off-target
500,1450,0.659,342,target
500,0,0.972,343,off-target
500,0,0.056,343,target
500,1450,0.207,343,off-target
500,1450,0.546,343,target
500,0,0.79,344,off-target
500,0,0.141,344,target
500,1450,0.984,344,off-target
500,1450,0.117,344,target
500,0,0.018,345,off-target
500,0,0.634,345,target
500,1450,0.503,345,off-target
500,1450,0.012,345,target
500,0,0.378,346,off-target
500,0,0.169,346,target
500,1450,0.147,346,off-target
500,1450,0.532,346,target
500,0,0.632,347,off-target
500,0,0.345,347,target
500,1450,0.528,347,off-target
500,1450,0.917,347,target
500,0,0.603,348,off-target
500,0,0.946,348,target
500,1450,0.784,348,off-target
500,1450,0.887,348,target
500,0,0.925,349,off-target
500,0,0.31,349,target
500,1450,0.177,349,off-target
500,1450,0.54,349,target
500,0,0.023,350,off-target
500,0,0.074,350,target
500,1450,0.907,350,off-target
500,1450,0.518,350,target
500,0,0.389,351,off-target
500,0,0.639,351,target
500,1450,0.046,351,off-target
500,1450,0.044,351,target
500,0,0.577,352,off-target
500,0,0.031,352,target
500,1450,0.128,352,off-target
500,1450,0.378,352,target
500,0,0.692,353,off-target
500,0,0.799,353,target
500,1450,0.343,353,off-target
500,1450,0.714,353,target
500,0,0.243,354,off-target
500,0,0.717,354,target
500,1450,0.686,354,off-target
500,1450,0.601,354,target
500,0,0.659,355,off-target
500,0,0.642,355,target
500,1450,0.471,355,off-target
500,1450,0.8,355,target
500,0,0.466,356,off-target
500,0,0.425,356,target
500,1450,0.012,356,off-target
500,1450,0.429,356,target
500,0,0.675,357,off-target
500,0,0.815,357,target
500,1450,0.351,357,off-target
500,1450,0.132,357,target
500,0,0.753,358,off-target
500,0,0.265,358,target
500,1450,0.905,358,off-target
500,1450,0.808,358,target
500,0,0.413,359,off-target
500,0,0.266,359,target
500,1450,0.347,359,off-target
500,1450,0.679,359,target
500,0,0.676,360,off-target
500,0,0.07,360,target
500,1450,0.788,360,off-target
500,1450,0.798,360,target
500,0,0.416,361,off-target
500,0,0.844,361,target
500,1450,0.193,361,off-target
500,1450,0.921,361,target
500,0,0.826,362,off-target
500,0,0.453,362,target
500,1450,0.382,362,off-target
500,1450,0.084,362,target
500,0,0.346,363,off-target
500,0,0.932,363,target
500,1450,0.617,363,off-target
500,1450,0.036,363,target
500,0,0.667,364,off-target
500,0,0.889,364,target
500,1450,0.143,364,off-target
500,1450,0.255,364,target
500,0,0.24,365,off-target
500,0,0.779,365,target
500,1450,0.663,365,off-target
500,1450,0.576,365,target
500,0,0.508,366,off-target
500,0,0.26,366,target
500,1450,0.783,366,off-target
500,1450,0.834,366,target
500,0,0.061,367,off-target
500,0,0.406,367,target
500,1450,0.964,367,off-target
500,1450,0.394,367,target
500,0,0.465,368,off-target
500,0,0.901,368,target
500,1450,0.306,368,off-target
500,1450,0.353,368,target
500,0,0.323,369,off-target
500,0,0.785,369,target
500,1450,0.33,369,off-target
500,1450,0.757,369,target
500,0,0.735,370,off-target
500,0,0.333,370,target
500,1450,0.24,370,off-target
500,1450,0.913,370,target
500,0,0.725,371,off-target
500,0,0.183,371,target
500,1450,0.979,371,off-target
500,1450,0.525,371,target
500,0,0.627,372,off-target
500,0,0.391,372,target
500,1450,0.858,372,off-target
500,1450,0.766,372,target
500,0,0.077,373,off-target
500,0,0.503,373,target
500,1450,0.774,373,off-target
500,1450,0.371,373,target
500,0,0.768,374,off-target
500,0,0.035,374,target
500,1450,0.107,374,off-target
500,1450,0.346,374,target
500,0,0.394,375,off-target
500,0,0.376,375,target
500,1450,0.685,375,off-target
500,1450,0.084,375,target
500,0,0.718,376,off-target
500,0,0.176,376,target
500,1450,0.921,376,off-target
500,1450,0.436,376,target
500,0,0.817,377,off-target
500,0,0.511,377,target
500,1450,0.067,377,off-target
500,1450,0.52,377,target
500,0,0.247,378,off-target
500,0,0.484,378,target
500,1450,0.338,378,off-target
500,1450,0.539,378,target
500,0,0.414,379,off-target
500,0,0.548,379,target
500,1450,0.704,379,off-target
500,1450,0.847,379,target
500,0,0.142,380,off-target
500,0,0.156,380,target
500,1450,0.102,380,off-target
500,1450,0.029,380,target
500,0,0.323,381,off-target
500,0,0.723,381,target
500,1450,0.546,381,off-target
500,1450,0.929,381,target
500,0,0.656,382,off-target
500,0,0.437,382,target
500,1450,0.215,382,off-target
500,1450,0.273,382,target
500,0,0.449,383,off-target
500,0,0.398,383,target
500,1450,0.649,383,off-target
500,1450,0.427,383,target
500,0,0.124,384,off-target
500,0,0.758,384,target
500,1450,0.476,384,off-target
500,1450,0.986,384,target
500,0,0.961,385,off-target
500,0,0.17,385,target
500,1450,0.651,385,off-target
500,1450,0.126,385,target
500,0,0.275,386,off-target
500,0,0.059,386,target
500,1450,0.564,386,off-target
500,1450,0.911,386,target
500,0,0.782,387,off-target
500,0,0.652,387,target
500,1450,0.938,387,off-target
500,1450,0.774,387,target
500,0,0.606,388,off-target
500,0,0.824,388,target
500,1450,0.473,388,off-target
500,1450,0.278,388,target
500,0,0.982,389,off-target
500,0,0.886,389,target
500,1450,0.036,389,off-target
500,1450,0.922,389,target
500,0,0.14,390,off-target
500,0,0.639,390,target
500,1450,0.297,390,off-target
500,1450,0.701,390,target
500,0,0.248,391,off-target
500,0,0.164,391,target
500,1450,0.251,391,off-target
500,1450,0.627,391,target
500,0,0.529,392,off-target
500,0,0.397,392,target
500,1450,0.788,392,off-target
500,1450,0.95,392,target
500,0,0.952,393,off-target
500,0,0.81,393,target
500,1450,0.939,393,off-target
500,1450,0.467,393,target
500,0,0.724,394,off-target
500,0,0.895,394,target
500,1450,0.693,394,off-target
500,1450,0.403,394,target
500,0,0.404,395,off-target
500,0,0.256,395,target
500,1450,0.007,395,off-target
500,1450,0.967,395,target
500,0,0.73,396,off-target
500,0,0.223,396,target
500,1450,0.745,396,off-target
500,1450,0.487,396,target
500,0,0.416,397,off-target
500,0,0.609,397,target
500,1450,0.786,397,off-target
500,1450,0.109,397,target
500,0,0.37,398,off-target
500,0,0.856,398,target
500,1450,0.294,398,off-target
500,1450,0.487,398,target
500,0,0.842,399,off-target
500,0,0.072,399,target
500,1450,0.046,399,off-target
500,1450,0.384,399,target
500,0,0.535,400,off-target
500,0,0.94,400,target
500,1450,0.957,400,off-target
500,1450,0.052,400,target
500,0,0.835,401,off-target
500,0,0.04,401,target
500,1450,0.049,401,off-target
500,1450,0.616,401,target
500,0,0.681,402,off-target
500,0,0.754,402,target
500,1450,0.642,402,off-target
500,1450,0.2,402,target
500,0,0.983,403,off-target
500,0,0.148,403,target
500,1450,0.227,403,off-target
500,1450,0.308,403,target
500,0,0.488,404,off-target
500,0,0.223,404,target
500,1450,0.466,404,off-target
500,1450,0.482,404,target
500,0,0.839,405,off-target
500,0,0.672,405,target
500,1450,0.191,405,off-target
500,1450,0.278,405,target
500,0,0.079,406,off-target
500,0,0.98,406,target
500,1450,0.18,406,off-target
500,1450,0.971,406,target
500,0,0.316,407,off-target
500,0,0.272,407,target
500,1450,0.041,407,off-target
500,1450,0.994,407,target
500,0,0.854,408,off-target
500,0,0.299,408,target
500,1450,0.635,408,off-target
500,1450,0.733,408,target
500,0,0.976,409,off-target
500,0,0.479,409,target
500,1450,0.418,409,off-target
500,1450,0.06,409,target
500,0,0.553,410,off-target
500,0,0.824,410,target
500,1450,0.962,410,off-target
500,1450,0.37,410,target
500,0,1.0,411,off-target
500,0,0.328,411,target
500,1450,0.995,411,off-target
500,1450,0.942,411,target
500,0,0.87,412,off-target
500,0,0.528,412,target
500,1450,0.714,412,off-target
500,1450,0.66,412,target
500,0,0.362,413,off-target
500,0,0.412,413,target
500,1450,0.734,413,off-target
500,1450,0.945,413,target
500,0,0.006,414,off-target
500,0,0.247,414,target
500,1450,0.159,414,off-target
500,1450,0.221,414,target
500,0,0.402,415,off-target
500,0,0.553,415,target
500,1450,0.26,415,off-target
500,1450,0.577,415,target
500,0,0.16,416,off-target
500,0,0.021,416,target
500,1450,0.514,416,off-target
500,1450,0.075,416,target
500,0,0.903,417,off-target
500,0,0.574,417,target
500,1450,0.348,417,off-target
500,1450,0.982,417,target
500,0,0.96,418,off-target
500,0,0.418,418,target
500,1450,0.097,418,off-target
500,1450,0.116,418,target
500,0,0.576,419,off-target
500,0,0.321,419,target
500,1450,0.815,419,off-target
500,1450,0.587,419,target
500,0,0.737,420,off-target
500,0,0.352,420,target
500,1450,0.041,420,off-target
500,1450,0.906,420,target
500,0,0.629,421,off-target
500,0,0.437,421,target
500,1450,0.529,421,off-target
500,1450,0.707,421,target
500,0,0.742,422,off-target
500,0,0.292,422,target
500,1450,0.873,422,off-target
500,1450,0.424,422,target
500,0,0.174,423,off-target
500,0,0.913,423,target
500,1450,0.524,423,off-target
500,1450,0.679,423,target
500,0,0.414,424,off-target
500,0,0.096,424,target
500,1450,0.814,424,off-target
500,1450,0.338,424,target
500,0,0.039,425,off-target
500,0,0.341,425,target
500,1450,0.866,425,off-target
500,1450,0.802,425,target
500,0,0.376,426,off-target
500,0,0.834,426,target
500,1450,0.211,426,off-target
500,1450,0.171,426,target
500,0,0.731,427,off-target
500,0,0.776,427,target
500,1450,0.713,427,off-target
500,1450,0.023,427,target
500,0,0.947,428,off-target
500,0,0.505,428,target
500,1450,0.098,428,off-target
500,1450,0.15,428,target
500,0,0.204,429,off-target
500,0,0.394,429,target
500,1450,0.843,429,off-target
500,1450,0.405,429,target
500,0,0.004,430,off-target
500,0,0.645,430,target
500,1450,0.888,430,off-target
500,1450,0.676,430,target
500,0,0.401,431,off-target
500,0,0.841,431,target
500,1450,0.069,431,off-target
500,1450,0.814,431,target
500,0,0.944,432,off-target
500,0,0.218,432,target
500,1450,0.744,432,off-target
500,1450,0.767,432,target
500,0,0.368,433,off-target
500,0,0.098,433,target
500,1450,0.851,433,off-target
500,1450,0.444,433,target
500,0,0.053,434,off-target
500,0,0.334,434,target
500,1450,0.278,434,off-target
500,1450,0.906,434,target
500,0,0.228,435,off-target
500,0,0.347,435,target
500,1450,0.718,435,off-target
500,1450,0.548,435,target
500,0,0.244,436,off-target
500,0,0.6,436,target
500,1450,0.697,436,off-target
500,1450,0.427,436,target
500,0,0.951,437,off-target
500,0,0.369,437,target
500,1450,0.962,437,off-target
500,1450,0.906,437,target
500,0,0.739,438,off-target
500,0,0.346,438,target
500,1450,0.057,438,off-target
500,1450,0.067,438,target
500,0,0.02,439,off-target
500,0,0.644,439,target
500,1450,0.926,439,off-target
500,1450,0.593,439,target
500,0,0.184,440,off-target
500,0,0.212,440,target
500,1450,0.554,440,off-target
500,1450,0.58,440,target
500,0,0.161,441,off-target
500,0,0.136,441,target
500,1450,0.15,441,off-target
500,1450,0.548,441,target
500,0,0.58,442,off-target
500,0,0.219,442,target
500,1450,0.155,442,off-target
500,1450,0.427,442,target
500,0,0.344,443,off-target
500,0,0.344,443,target
500,1450,0.211,443,off-target
500,1450,0.032,443,target
500,0,0.919,444,off-target
500,0,0.211,444,target
500,1450,0.711,444,off-target
500,1450,0.554,444,target
500,0,0.802,445,off-target
500,0,0.953,445,target
500,1450,0.687,445,off-target
500,1450,0.737,445,target
500,0,0.845,446,off-target
500,0,0.598,446,target
500,1450,0.818,446,off-target
500,1450,0.665,446,target
500,0,0.096,447,off-target
500,0,0.398,447,target
500,1450,0.715,447,off-target
500,1450,0.785,447,target
500,0,0.668,448,off-target
500,0,0.5,448,target
500,1450,0.192,448,off-target
500,1450,0.215,448,target
500,0,0.208,449,off-target
500,0,0.436,449,target
500,1450,0.231,449,off-target
500,1450,0.007,449,target
500,0,0.974,450,off-target
500,0,0.787,450,target
500,1450,0.179,450,off-target
500,1450,0.599,450,target
500,0,0.711,451,off-target
500,0,0.199,451,target
500,1450,0.829,451,off-target
500,1450,0.134,451,target
500,0,0.575,452,off-target
500,0,0.507,452,target
500,1450,0.988,452,off-target
500,1450,0.378,452,target
500,0,0.437,453,off-target
500,0,0.088,453,target
500,1450,0.492,453,off-target
500,1450,0.118,453,target
500,0,0.594,454,off-target
500,0,0.379,454,target
500,1450,0.283,454,off-target
500,1450,0.75,454,target
500,0,0.518,455,off-target
500,0,0.493,455,target
500,1450,0.268,455,off-target
500,1450,0.719,455,target
500,0,0.61,456,off-target
500,0,0.838,456,target
500,1450,0.899,456,off-target
500,1450,0.168,456,target
500,0,0.396,457,off-target
500,0,0.98,457,target
500,1450,0.347,457,off-target
500,1450,0.103,457,target
500,0,0.816,458,off-target
500,0,0.41,458,target
500,1450,0.586,458,off-target
500,1450,0.451,458,target
500,0,0.202,459,off-target
500,0,0.894,459,target
500,1450,0.119,459,off-target
500,1450,0.748,459,target
500,0,0.934,460,off-target
500,0,0.211,460,target
500,1450,0.016,460,off-target
500,1450,0.299,460,target
500,0,0.439,461,off-target
500,0,0.269,461,target
500,1450,0.255,461,off-target
500,1450,0.587,461,target
500,0,0.599,462,off-target
500,0,0.976,462,target
500,1450,0.165,462,off-target
500,1450,0.452,462,target
500,0,0.171,463,off-target
500,0,0.01,463,target
500,1450,0.537,463,off-target
500,1450,0.923,463,target
500,0,0.866,464,off-target
500,0,0.039,464,target
500,1450,0.634,464,off-target
500,1450,0.58,464,target
500,0,0.983,465,off-target
500,0,0.21,465,target
500,1450,0.976,465,off-target
500,1450,0.266,465,target
500,0,0.072,466,off-target
500,0,0.078,466,target
500,1450,0.532,466,off-target
500,1450,0.991,466,target
500,0,0.817,467,off-target
500,0,0.419,467,target
500,1450,0.654,467,off-target
500,1450,0.298,467,target
500,0,0.904,468,off-target
500,0,0.475,468,target
500,1450,0.183,468,off-target
500,1450,0.357,468,target
500,0,0.697,469,off-target
500,0,0.878,469,target
500,1450,0.513,469,off-target
500,1450,0.644,469,target
500,0,0.238,470,off-target
500,0,0.782,470,target
500,1450,0.317,470,off-target
500,1450,0.419,470,target
500,0,0.561,471,off-target
500,0,0.633,471,target
500,1450,0.662,471,off-target
500,1450,0.316,471,target
500,0,0.225,472,off-target
500,0,0.98,472,target
500,1450,0.823,472,off-target
500,1450,0.76,472,target
500,0,0.409,473,off-target
500,0,0.636,473,target
500,1450,0.945,473,off-target
500,1450,0.059,473,target
500,0,0.389,474,off-target
500,0,0.738,474,target
500,1450,0.281,474,off-target
500,1450,0.192,474,target
500,0,0.561,475,off-target
500,0,0.27,475,target
500,1450,0.569,475,off-target
500,1450,0.974,475,target
500,0,0.406,476,off-target
500,0,0.546,476,target
500,1450,0.283,476,off-target
500,1450,0.145,476,target
500,0,0.762,477,off-target
500,0,0.003,477,target
500,1450,0.943,477,off-target
500,1450,0.579,477,target
500,0,0.238,478,off-target
500,0,0.104,478,target
500,1450,0.362,478,off-target
500,1450,0.529,478,target
500,0,0.898,479,off-target
500,0,0.027,479,target
500,1450,0.509,479,off-target
500,1450,0.91,479,target
500,0,0.102,480,off-target
500,0,0.157,480,target
500,1450,0.011,480,off-target
500,1450,0.012,480,target
500,0,0.063,481,off-target
500,0,0.969,481,target
500,1450,0.467,481,off-target
500,1450,0.673,481,target
500,0,0.713,482,off-target
500,0,0.363,482,target
500,1450,0.437,482,off-target
500,1450,0.604,482,target
500,0,0.487,483,off-target
500,0,0.215,483,target
500,1450,0.241,483,off-target
500,1450,0.481,483,target
500,0,0.772,484,off-target
500,0,0.035,484,target
500,1450,0.459,484,off-target
500,1450,0.972,484,target
500,0,0.381,485,off-target
500,0,0.236,485,target
500,1450,0.752,485,off-target
500,1450,0.345,485,target
500,0,0.069,486,off-target
500,0,0.651,486,target
500,1450,0.771,486,off-target
500,1450,0.577,486,target
500,0,0.774,487,off-target
500,0,0.74,487,target
500,1450,0.909,487,off-target
500,1450,0.209,487,target
500,0,0.943,488,off-target
500,0,0.262,488,target
500,1450,0.226,488,off-target
500,1450,0.67,488,target
500,0,0.673,489,off-target
500,0,0.946,489,target
500,1450,0.929,489,off-target
500,1450,0.467,489,target
500,0,0.553,490,off-target
500,0,0.291,490,target
500,1450,0.991,490,off-target
500,1450,0.973,490,target
500,0,0.922,491,off-target
500,0,0.638,491,target
500,1450,0.413,491,off-target
500,1450,0.825,491,target
500,0,0.204,492,off-target
500,0,0.712,492,target
500,1450,0.279,492,off-target
500,1450,0.631,492,target
500,0,0.457,493,off-target
500,0,0.51,493,target
500,1450,0.268,493,off-target
500,1450,0.363,493,target
500,0,0.356,494,off-target
500,0,0.614,494,target
500,1450,0.801,494,off-target
500,1450,0.487,494,target
500,0,0.884,495,off-target
500,0,0.932,495,target
500,1450,0.426,495,off-target
500,1450,0.866,495,target
500,0,0.063,496,off-target
500,0,0.831,496,target
500,1450,0.406,496,off-target
500,1450,0.129,496,target
500,0,0.855,497,off-target
500,0,0.605,497,target
500,1450,0.326,497,off-target
500,1450,0.31,497,target
500,0,0.05,498,off-target
500,0,0.936,498,target
500,1450,0.86,498,off-target
500,1450,0.097,498,target
500,0,0.768,499,off-target
500,0,0.602,499,target
500,1450,0.052,499,off-target
500,1450,0.096,499,target
